,Formation,Depth,GR,ILD_log10,DeltaPHI,PHIND,NM_M,RELPOS,Facies,Well Name,PE
2517,3,2902,64.39,0.605,3.8,15.3,1,0.129,2,3,3
2518,3,2902.5,63.97,0.632,0.4,19.4,1,0.097,2,3,3.1
2519,3,2903,58.9,0.664,1.6,20.6,1,0.065,2,3,3.4
2520,3,2903.5,49.15,0.69,-3.2,18.6,1,0.032,2,3,3.7
2521,3,2904,37.28,0.713,-3.7,13.05,1,0.01,3,3,4
2522,2,2904.5,37.28,0.713,-3.7,13.05,2,1,8,3,4
2523,2,2905,24.56,0.743,-1.9,9.55,2,0.974,8,3,4.5
2524,2,2905.5,18.18,0.785,-0.5,8.55,2,0.947,8,3,4.6
2525,2,2906,15.89,0.841,1.5,8.05,2,0.921,8,3,4.6
2526,2,2906.5,15.67,0.898,2.2,7.6,2,0.895,8,3,4.6
2527,2,2907,15.77,0.932,1,7.1,2,0.868,8,3,4.5
2528,2,2907.5,14.62,0.928,-0.1,6.35,2,0.842,8,3,4.5
2529,2,2908,13.92,0.886,-0.3,5.85,2,0.816,8,3,4.6
2530,2,2908.5,14,0.823,-0.2,6,2,0.789,8,3,4.4
2531,2,2909,15.63,0.759,0.1,7.05,2,0.763,8,3,4.1
2532,2,2909.5,18.49,0.708,0.8,9.2,2,0.737,8,3,3.9
2533,2,2910,23.27,0.664,3.3,10.25,2,0.711,7,3,3.8
2534,2,2910.5,29.04,0.627,5.5,10.85,2,0.684,7,3,3.6
2535,2,2911,33.5,0.597,6,9.9,2,0.658,7,3,3.6
2536,2,2911.5,35.92,0.575,7.3,8.65,2,0.632,7,3,3.7
2537,2,2912,37.3,0.572,7.4,8,2,0.605,7,3,3.8
2538,2,2912.5,37.93,0.587,5,8.9,2,0.579,7,3,3.9
2539,2,2913,37.01,0.622,2.6,9.1,2,0.553,7,3,4
2540,2,2913.5,34.72,0.671,0.6,8.8,2,0.526,5,3,4.2
2541,2,2914,33.39,0.723,-1.2,7.9,2,0.5,5,3,4.3
2542,2,2914.5,32.48,0.769,-1.6,6.8,2,0.474,6,3,4.4
2543,2,2915,30.69,0.806,-1.6,6.2,2,0.447,6,3,4.8
2544,2,2915.5,30.51,0.833,-0.5,5.45,2,0.421,6,3,4.8
2545,2,2916,29.42,0.846,0.3,4.95,2,0.395,8,3,4.7
2546,2,2916.5,30.47,0.842,-0.8,5.3,2,0.368,8,3,4.7
2547,2,2917,32.09,0.822,-1.4,6.4,2,0.342,6,3,4.7
2548,2,2917.5,32.14,0.79,-2.3,8.15,2,0.316,6,3,4.6
2549,2,2918,32.99,0.757,-4.5,10.25,2,0.289,8,3,4.5
2550,2,2918.5,31.58,0.727,-6.9,11.95,2,0.263,8,3,4.5
2551,2,2919,29.07,0.706,-7.3,12.75,2,0.237,8,3,4.4
2552,2,2919.5,29.97,0.693,-6.7,12.95,2,0.211,8,3,4.3
2553,2,2920,37.44,0.688,-5.5,12.25,2,0.184,8,3,4.3
2554,2,2920.5,52.59,0.687,-4.1,10.65,2,0.158,8,3,4.3
2555,2,2921,68.18,0.684,-2.3,8.35,2,0.132,6,3,4.1
2556,2,2921.5,80.25,0.674,-0.6,7.3,2,0.105,6,3,3.9
2557,2,2922,86.51,0.65,1.8,7.9,2,0.079,8,3,3.7
2558,2,2922.5,86.09,0.616,5.2,8.9,2,0.053,8,3,3.4
2559,2,2923,86.09,0.616,5.2,8.9,2,0.053,4,3,3.4
2560,2,2923.5,83.41,0.579,2.3,14.45,2,0.026,4,3,3.2
2561,5,2924,84.51,0.545,1.3,19.65,1,1,3,3,3.2
2562,5,2924.5,85.03,0.521,4.3,25.15,1,0.889,3,3,3.1
2563,5,2925,87.36,0.5,7.2,28.7,1,0.778,3,3,3.1
2564,5,2925.5,85.73,0.481,9.3,28.35,1,0.667,2,3,3.2
2565,5,2926,80.2,0.465,7,24.5,1,0.556,2,3,3.1
2566,5,2926.5,76.12,0.456,3.5,19.35,1,0.444,2,3,3.1
2567,5,2927,74.5,0.467,10.2,14.1,1,0.333,2,3,3.5
2568,5,2927.5,73.97,0.498,5.9,16.85,1,0.222,2,3,3.5
2569,5,2928,71.24,0.545,5.1,20.15,1,0.111,3,3,3.6
2570,5,2928.5,66.7,0.605,6.7,21.15,1,0.01,3,3,3.9
2571,4,2929,66.7,0.605,6.7,21.15,2,1,6,3,3.9
2572,4,2929.5,59.42,0.663,3.1,18.05,2,0.963,6,3,4.2
2573,4,2930,49,0.713,-0.2,13.7,2,0.926,6,3,4.3
2574,4,2930.5,39.46,0.76,-0.9,10.25,2,0.889,6,3,4.6
2575,4,2931,32.31,0.816,-4.2,10.3,2,0.852,9,3,4.7
2576,4,2931.5,26.09,0.886,-2.96,11.75,2,0.815,9,3,4.7
2577,4,2932,22.37,0.96,-2.96,12.2,2,0.778,9,3,4.7
2578,4,2932.5,19.97,1.01,-2.96,11.7,2,0.741,9,3,4.7
2579,4,2933,18.36,1.013,-2.96,10.25,2,0.704,9,3,4.9
2580,4,2933.5,16.5,0.964,-2.96,7.7,2,0.667,9,3,5
2581,4,2934,14.84,0.88,-5,5.7,2,0.63,9,3,5
2582,4,2934.5,15.72,0.786,-5.6,6.4,2,0.593,9,3,5
2583,4,2935,17.86,0.7,-6.3,8.45,2,0.556,8,3,4.9
2584,4,2935.5,19.9,0.623,-7.7,11.45,2,0.519,8,3,4.7
2585,4,2936,22.42,0.561,-9.5,14.45,2,0.481,8,3,4.6
2586,4,2936.5,22.62,0.517,-8.316666667,16.1,2,0.444,8,3,4.5
2587,4,2937,20.93,0.489,-9.8,16.2,2,0.407,8,3,4.4
2588,4,2937.5,19.85,0.48,-8.9,15.65,2,0.37,8,3,4.3
2589,4,2938,18.3,0.494,-7.7,14.65,2,0.333,8,3,4.1
2590,4,2938.5,19.39,0.531,-3.333333333,13.35,2,0.296,6,3,3.8
2591,4,2939,24.34,0.585,-5,11.2,2,0.259,6,3,3.8
2592,4,2939.5,29.67,0.646,-3.2,8.4,2,0.222,6,3,3.8
2593,4,2940,33.9,0.709,-2.2,6.3,2,0.185,6,3,3.8
2594,4,2940.5,39.83,0.757,-1.5,4.95,2,0.148,6,3,3.9
2595,4,2941,44.94,0.794,-0.4,4.7,2,0.111,6,3,3.9
2596,4,2941.5,48.55,0.814,0.25,6.2,2,0.074,4,3,3.8
2597,7,2942,57.21,0.779,3.8,8.5,1,1,3,3,3.6
2598,7,2942.5,60.19,0.732,3.8,9,1,0.952,3,3,3.5
2599,7,2943,60.63,0.684,4,9.4,1,0.905,3,3,3.4
2600,7,2943.5,64.74,0.645,-2.3,14.75,1,0.857,3,3,3.2
2601,7,2944,72.79,0.623,-2.9,18.95,1,0.81,3,3,3.1
2602,7,2944.5,78.41,0.614,-1.7,22.15,1,0.762,3,3,3
2603,7,2945,83.39,0.607,-0.9,21.65,1,0.714,3,3,3.1
2604,7,2945.5,82.25,0.6,1.9,17.85,1,0.667,3,3,3.3
2605,7,2946,75.88,0.592,7.3,12.25,1,0.619,3,3,3.4
2606,7,2946.5,72.24,0.589,2.9,12.45,1,0.571,2,3,3.3
2607,7,2947,67.99,0.589,3.5,11.95,1,0.524,2,3,3.2
2608,7,2947.5,65.41,0.59,3.9,11.45,1,0.476,3,3,3.3
2609,7,2948,64.93,0.588,3.3,10.65,1,0.429,3,3,3.3
2610,7,2948.5,61.87,0.579,1.8,11.1,1,0.381,2,3,3.2
2611,7,2949,59.81,0.565,3.9,10.85,1,0.333,2,3,3.2
2612,7,2949.5,60.59,0.547,5,11.6,1,0.286,2,3,3.2
2613,7,2950,65.68,0.529,6.1,11.75,1,0.238,2,3,3.2
2614,7,2950.5,73.12,0.519,7,12.1,1,0.19,2,3,3.2
2615,7,2951,77.69,0.52,8.5,12.85,1,0.143,2,3,3.3
2616,7,2951.5,77.23,0.537,10,13.9,1,0.095,3,3,3.4
2617,7,2952,72.51,0.567,11.2,14.1,1,0.048,3,3,3.5
2618,7,2952.5,59.53,0.605,10.2,13.3,1,0.01,3,3,3.9
2619,6,2953,59.53,0.605,10.2,13.3,2,1,5,3,3.9
2620,6,2953.5,46.1,0.644,6.5,12.45,2,0.9,8,3,4
2621,6,2954,34.9,0.68,2.6,8.5,2,0.8,8,3,4.3
2622,6,2954.5,27.06,0.711,-0.4,6.7,2,0.7,8,3,4.4
2623,6,2955,23.8,0.724,0.1,6.05,2,0.6,8,3,4.4
2624,6,2955.5,23.73,0.714,2.1,5.95,2,0.5,8,3,4.2
2625,6,2956,25.3,0.677,3.7,6.85,2,0.4,8,3,4
2626,6,2956.5,30.73,0.627,4.7,8.05,2,0.3,8,3,3.6
2627,6,2957,40.11,0.583,5.2,9.8,2,0.2,5,3,3.4
2628,6,2957.5,51.02,0.553,3.6,12.3,2,0.1,9,3,3.2
2629,9,2958,59.94,0.533,4.1,14.55,1,1,3,3,3.1
2630,9,2958.5,66.64,0.521,5.9,14.85,1,0.95,3,3,3
2631,9,2959,67.56,0.512,3.2,12.7,1,0.9,2,3,2.9
2632,9,2959.5,64.7,0.512,2.3,10.55,1,0.85,2,3,3
2633,9,2960,62.96,0.522,2.2,9.5,1,0.8,2,3,3.2
2634,9,2960.5,63.92,0.544,2.4,9.7,1,0.75,2,3,3.2
2635,9,2961,66.19,0.569,3.1,10.35,1,0.7,3,3,3.2
2636,9,2961.5,67.73,0.591,4.9,10.75,1,0.65,2,3,3.3
2637,9,2962,69.53,0.603,6,11.4,1,0.6,2,3,3.3
2638,9,2962.5,69.57,0.609,6.2,11.5,1,0.55,2,3,3.1
2639,9,2963,66.4,0.606,4.5,10.65,1,0.5,2,3,3.1
2640,9,2963.5,63.73,0.602,2.7,9.65,1,0.45,2,3,3.1
2641,9,2964,61.19,0.598,2.3,8.85,1,0.4,2,3,3.2
2642,9,2964.5,61.34,0.593,2.2,8.8,1,0.35,2,3,3.2
2643,9,2965,63.16,0.587,2.2,9.5,1,0.3,2,3,3.2
2644,9,2965.5,67.6,0.581,2.7,10.05,1,0.25,2,3,3.2
2645,9,2966,72.68,0.579,3.6,10.8,1,0.2,2,3,3.2
2646,9,2966.5,76.58,0.587,6.5,11.35,1,0.15,2,3,3.2
2647,9,2967,76.67,0.605,7.8,13.5,1,0.1,3,3,3.4
2648,9,2967.5,72.12,0.629,8.8,15.1,1,0.05,3,3,3.6
2649,8,2968,60.07,0.656,7.7,13.75,2,1,8,3,3.9
2650,8,2968.5,48.91,0.681,4.9,10.65,2,0.923,8,3,4.3
2651,8,2969,39.4,0.708,5.4,7.3,2,0.846,8,3,4.7
2652,8,2969.5,33.8,0.736,1.6,7.7,2,0.769,8,3,4.9
2653,8,2970,34.66,0.757,1.5,7.75,2,0.692,6,3,4.7
2654,8,2970.5,36.28,0.766,2.6,6.4,2,0.615,6,3,4.8
2655,8,2971,34.45,0.753,2.9,5.75,2,0.538,6,3,4.5
2656,8,2971.5,30.67,0.72,2.7,6.25,2,0.462,6,3,4.3
2657,8,2972,26.59,0.668,4.6,6.5,2,0.385,5,3,4.2
2658,8,2972.5,23.77,0.609,5.5,6.35,2,0.308,5,3,4
2659,8,2973,25.2,0.55,4.9,6.65,2,0.231,6,3,3.8
2660,8,2973.5,29.99,0.5,5.3,7.25,2,0.154,6,3,3.5
2661,8,2974,37.46,0.461,6.1,8.85,2,0.077,4,3,3.4
2662,11,2974.5,47.6,0.433,7.8,11.5,1,1,2,3,3.2
2663,11,2975,57.5,0.41,9.3,14.95,1,0.923,2,3,3
2664,11,2975.5,68.77,0.389,9.4,19,1,0.846,3,3,2.9
2665,11,2976,80.03,0.373,9.8,20.6,1,0.769,3,3,2.9
2666,11,2976.5,84.28,0.358,9,21.8,1,0.692,3,3,3
2667,11,2977,85.4,0.346,11.2,20.9,1,0.615,3,3,3.1
2668,11,2977.5,88.92,0.338,12.6,19.9,1,0.538,3,3,3.3
2669,11,2978,89.45,0.336,13.2,19.8,1,0.462,3,3,3.3
2670,11,2978.5,90.91,0.342,12.9,20.05,1,0.385,3,3,3.3
2671,11,2979,97.24,0.356,14.2,20.1,1,0.308,3,3,3.4
2672,11,2979.5,100.16,0.382,13,21.7,1,0.231,3,3,3.5
2673,11,2980,100.42,0.42,13.8,23,1,0.154,3,3,3.5
2674,11,2980.5,94.18,0.464,11.8,22.9,1,0.077,3,3,3.5
2675,11,2981,94.18,0.464,11.8,22.9,1,0.077,3,3,3.5
2676,10,2981.5,81.3,0.513,8.4,20.6,2,1,8,3,3.7
2677,10,2982,64.21,0.571,3.4,15,2,0.977,8,3,3.8
2678,10,2982.5,48.35,0.639,2.5,9.95,2,0.953,8,3,4.1
2679,10,2983,36.53,0.72,1.3,7.95,2,0.93,8,3,4.4
2680,10,2983.5,33.58,0.797,3.1,6.95,2,0.907,8,3,4.6
2681,10,2984,34.97,0.866,2.9,6.95,2,0.884,6,3,4.7
2682,10,2984.5,37.31,0.917,2.8,6.2,2,0.86,6,3,4.6
2683,10,2985,38.17,0.944,2.7,5.35,2,0.837,5,3,4.7
2684,10,2985.5,38.05,0.957,2.8,4.7,2,0.814,5,3,4.8
2685,10,2986,35.15,0.957,2.1,4.15,2,0.791,5,3,4.8
2686,10,2986.5,32.92,0.947,1.4,3.1,2,0.767,5,3,4.8
2687,10,2987,30.87,0.927,0.8,2.6,2,0.744,5,3,4.9
2688,10,2987.5,30.25,0.894,-0.4,3.3,2,0.721,6,3,4.9
2689,10,2988,31.22,0.846,-1.4,5.5,2,0.698,6,3,4.9
2690,10,2988.5,34.06,0.78,-1.9,7.95,2,0.674,6,3,4.8
2691,10,2989,35.49,0.704,-2.8,9.8,2,0.651,6,3,4.8
2692,10,2989.5,36.73,0.617,-3.2,10.7,2,0.628,6,3,4.9
2693,10,2990,37.54,0.542,-4.8,12.2,2,0.605,9,3,4.8
2694,10,2990.5,35.97,0.48,-5.7,14.35,2,0.581,9,3,4.7
2695,10,2991,35.91,0.433,-6.2,16.4,2,0.558,9,3,4.7
2696,10,2991.5,36.21,0.396,-7,17.3,2,0.535,9,3,4.7
2697,10,2992,34.79,0.371,-7.1,17.45,2,0.512,9,3,4.6
2698,10,2992.5,34.92,0.358,-7.1,17.75,2,0.488,9,3,4.6
2699,10,2993,35.83,0.358,-6.2,17.6,2,0.465,9,3,4.6
2700,10,2993.5,35.65,0.367,-4.9,16.65,2,0.442,9,3,4.6
2701,10,2994,37.74,0.375,-5.3,15.95,2,0.419,9,3,4.6
2702,10,2994.5,41.79,0.377,-5,14.9,2,0.395,9,3,4.5
2703,10,2995,46.41,0.369,-5.1,14.35,2,0.372,9,3,4.5
2704,10,2995.5,51.44,0.356,-6.1,14.95,2,0.349,9,3,4.5
2705,10,2996,54.21,0.344,-5.8,16.1,2,0.326,9,3,4.5
2706,10,2996.5,52.96,0.34,-5.3,17.45,2,0.302,9,3,4.6
2707,10,2997,50.39,0.346,-4.2,18.3,2,0.279,9,3,4.6
2708,10,2997.5,50,0.36,-3.7,17.55,2,0.256,9,3,4.6
2709,10,2998,60.82,0.384,-3.8,15.2,2,0.233,9,3,4.7
2710,10,2998.5,99.31,0.418,-3.4,11.6,2,0.209,9,3,4.6
2711,10,2999,82.66,0.464,-2.5,8.25,2,0.186,6,3,4.6
2712,10,2999.5,82.66,0.526,-0.1,5.85,2,0.163,6,3,4.6
2713,10,3000,82.66,0.599,3,4.6,2,0.14,6,3,4.4
2714,10,3000.5,82.66,0.666,4.4,4.8,2,0.116,6,3,4.3
2715,10,3001,82.66,0.703,4.9,5.05,2,0.093,6,3,4.2
2716,10,3001.5,82.66,0.7,4.2,5.9,2,0.07,6,3,3.9
2717,10,3002,82.66,0.669,0.3,10.15,2,0.047,8,3,3.6
2718,10,3002.5,169.07,0.631,-0.2,15,2,0.023,5,3,3.4
2719,13,3003,136.52,0.594,2.5,17.75,1,1,3,3,3.4
2720,13,3003.5,108.53,0.561,6.2,20.7,1,0.976,3,3,3.3
2721,13,3004,89.16,0.533,10.4,19.6,1,0.951,3,3,3.4
2722,13,3004.5,80.39,0.513,13.5,18.25,1,0.927,3,3,3.5
2723,13,3005,78.07,0.501,14.3,18.05,1,0.902,3,3,3.6
2724,13,3005.5,76.31,0.496,13.7,18.35,1,0.878,3,3,3.6
2725,13,3006,72.35,0.497,13.2,18.6,1,0.854,3,3,3.7
2726,13,3006.5,74.77,0.504,11.8,19.3,1,0.829,3,3,3.7
2727,13,3007,75.05,0.515,11.5,19.55,1,0.805,3,3,3.8
2728,13,3007.5,71.98,0.529,10.5,19.35,1,0.78,3,3,3.8
2729,13,3008,71.05,0.542,10.4,17.9,1,0.756,3,3,3.7
2730,13,3008.5,68.96,0.549,10.7,15.75,1,0.732,3,3,3.7
2731,13,3009,64.84,0.554,10.6,13.6,1,0.707,2,3,3.6
2732,13,3009.5,65.22,0.558,10.6,12.6,1,0.683,2,3,3.6
2733,13,3010,66.6,0.565,10.8,13.5,1,0.659,2,3,3.5
2734,13,3010.5,68.59,0.574,12.4,14.6,1,0.634,2,3,3.5
2735,13,3011,73.44,0.585,12.6,16.7,1,0.61,2,3,3.5
2736,13,3011.5,76.76,0.595,14.4,16.7,1,0.585,2,3,3.4
2737,13,3012,78.76,0.603,14.2,16.6,1,0.561,2,3,3.4
2738,13,3012.5,80.33,0.607,12.5,16.15,1,0.537,2,3,3.6
2739,13,3013,77.14,0.613,9.8,15.7,1,0.512,2,3,3.7
2740,13,3013.5,71.91,0.621,9.5,13.95,1,0.488,2,3,3.7
2741,13,3014,68.44,0.631,8.8,13,1,0.463,2,3,3.8
2742,13,3014.5,64.99,0.64,10.6,11.3,1,0.439,2,3,3.8
2743,13,3015,64.47,0.643,8.6,12.1,1,0.415,2,3,3.7
2744,13,3015.5,64.96,0.632,9.1,12.15,1,0.39,2,3,3.6
2745,13,3016,66.29,0.609,9.9,12.55,1,0.366,2,3,3.4
2746,13,3016.5,67.6,0.577,10.4,12.8,1,0.341,2,3,3.4
2747,13,3017,67.43,0.545,8,15.8,1,0.317,2,3,3.3
2748,13,3017.5,68.87,0.52,5.8,19.5,1,0.293,2,3,3.2
2749,13,3018,73.88,0.502,6.1,21.45,1,0.268,2,3,3.3
2750,13,3018.5,77.89,0.49,6.5,23.15,1,0.244,2,3,3.4
2751,13,3019,83.49,0.484,6.3,23.15,1,0.22,2,3,3.4
2752,13,3019.5,87.98,0.484,9.9,21.65,1,0.195,2,3,3.4
2753,13,3020,86.45,0.497,9.5,21.25,1,0.171,2,3,3.4
2754,13,3020.5,86.29,0.521,10.3,19.95,1,0.146,2,3,3.4
2755,13,3021,82.18,0.565,14.1,17.95,1,0.122,2,3,3.6
2756,13,3021.5,77.07,0.621,8.9,20.65,1,0.098,2,3,3.5
2757,13,3022,72.45,0.689,8.5,21.65,1,0.073,2,3,3.8
2758,13,3022.5,63.1,0.753,4.9,20.55,1,0.049,2,3,3.8
2759,13,3023,49.23,0.806,-1.4,15.3,1,0.024,2,3,3.9
2760,12,3023.5,37.7,0.852,0.8,9,2,1,8,3,4.3
2761,12,3024,26.37,0.89,2.4,6.1,2,0.989,8,3,4.5
2762,12,3024.5,19.57,0.916,0.6,7,2,0.978,6,3,4.5
2763,12,3025,17.32,0.916,0.4,7,2,0.966,6,3,4.3
2764,12,3025.5,17.09,0.891,0.2,6.1,2,0.955,6,3,4.1
2765,12,3026,19.53,0.856,-0.1,5.75,2,0.944,6,3,3.9
2766,12,3026.5,25.62,0.826,0.7,6.25,2,0.933,6,3,3.7
2767,12,3027,33.05,0.808,2.5,7.85,2,0.921,6,3,3.5
2768,12,3027.5,42.69,0.796,5.2,9.9,2,0.91,6,3,3.4
2769,12,3028,47.37,0.786,6.1,10.75,2,0.899,6,3,3.4
2770,12,3028.5,47.9,0.781,6,9.9,2,0.888,6,3,3.5
2771,12,3029,45.19,0.787,4.5,8.95,2,0.876,6,3,3.6
2772,12,3029.5,40.54,0.812,3.5,8.55,2,0.865,6,3,3.7
2773,12,3030,38.91,0.851,2.7,8.45,2,0.854,6,3,3.8
2774,12,3030.5,39.62,0.898,2.2,8.1,2,0.843,6,3,4.1
2775,12,3031,38.84,0.936,2.7,6.85,2,0.831,6,3,4
2776,12,3031.5,37.8,0.961,1,6,2,0.82,6,3,4.2
2777,12,3032,35.03,0.979,0.2,5.1,2,0.809,6,3,4.2
2778,12,3032.5,33.44,0.999,-0.3,4.95,2,0.798,6,3,4.1
2779,12,3033,36.21,1.024,0.1,5.75,2,0.787,6,3,3.9
2780,12,3033.5,40.89,1.05,1.4,6.8,2,0.775,6,3,3.9
2781,12,3034,43.3,1.063,2.6,7.4,2,0.764,6,3,3.9
2782,12,3034.5,43.27,1.06,1.9,7.05,2,0.753,6,3,3.7
2783,12,3035,38.84,1.048,0.3,5.45,2,0.742,6,3,3.8
2784,12,3035.5,35.26,1.04,-1,4.6,2,0.73,6,3,4
2785,12,3036,31.52,1.039,-1,4.4,2,0.719,6,3,3.9
2786,12,3036.5,34.32,1.042,0.4,4.7,2,0.708,6,3,3.9
2787,12,3037,37.35,1.043,1.5,5.65,2,0.697,6,3,4
2788,12,3037.5,39.69,1.035,2.4,6.4,2,0.685,6,3,4
2789,12,3038,43.08,1.024,2.1,7.05,2,0.674,6,3,3.9
2790,12,3038.5,46.27,1.015,1.5,7.15,2,0.663,6,3,3.8
2791,12,3039,47.77,1.009,1,7.4,2,0.652,6,3,3.8
2792,12,3039.5,49.96,1.008,0.3,7.45,2,0.64,6,3,3.9
2793,12,3040,51.09,1.008,1.3,6.65,2,0.629,6,3,4
2794,12,3040.5,50.21,1.007,1.6,5.7,2,0.618,6,3,4.1
2795,12,3041,50.4,1.003,2,5.5,2,0.607,6,3,4.1
2796,12,3041.5,50.99,0.994,3.1,5.75,2,0.596,6,3,4.2
2797,12,3042,49.18,0.973,3.4,6.6,2,0.584,6,3,4.2
2798,12,3042.5,48.64,0.94,4.1,6.85,2,0.573,6,3,4.1
2799,12,3043,47.11,0.909,3.9,7.25,2,0.562,6,3,4
2800,12,3043.5,48.61,0.889,2.9,7.85,2,0.551,6,3,3.9
2801,12,3044,55.32,0.888,3,8.3,2,0.539,4,3,3.9
2802,12,3044.5,60.5,0.907,4.2,9,2,0.528,4,3,3.9
2803,12,3045,69.16,0.939,6.3,9.45,2,0.517,6,3,4
2804,12,3045.5,77.53,0.979,6.6,8,2,0.506,6,3,4.2
2805,12,3046,76.88,1.022,4.3,6.15,2,0.494,6,3,4.4
2806,12,3046.5,70.4,1.064,2.4,4,2,0.483,9,3,4.4
2807,12,3047,63.2,1.101,1.4,2.4,2,0.472,9,3,4.3
2808,12,3047.5,53.89,1.118,-0.4,2.3,2,0.461,9,3,4.2
2809,12,3048,56.2,1.107,-1.2,2.7,2,0.449,9,3,4.2
2810,12,3048.5,78.23,1.074,-0.4,3.1,2,0.438,6,3,4.1
2811,12,3049,112.92,1.022,-0.8,5.1,2,0.427,6,3,4.1
2812,12,3049.5,144.15,0.963,0.4,7.7,2,0.416,6,3,4.1
2813,12,3050,157.21,0.899,4.1,9.95,2,0.404,4,3,4.4
2814,12,3050.5,152.6,0.839,5.6,11.4,2,0.393,5,3,4.2
2815,12,3051,140.93,0.792,6.1,12.25,2,0.382,4,3,4.1
2816,12,3051.5,122.45,0.761,6.6,13.3,2,0.371,4,3,4
2817,12,3052,110.67,0.748,7.5,15.15,2,0.36,4,3,3.9
2818,12,3052.5,108.85,0.754,7.3,15.85,2,0.348,4,3,3.6
2819,12,3053,105.74,0.775,8.5,16.05,2,0.337,4,3,3.6
2820,12,3053.5,100.04,0.803,9.5,16.85,2,0.326,4,3,3.7
2821,12,3054,92.64,0.828,9.5,16.05,2,0.315,4,3,3.9
2822,12,3054.5,80.47,0.841,6.8,12.5,2,0.303,6,3,4
2823,12,3055,66.94,0.838,4,8,2,0.292,6,3,4.2
2824,12,3055.5,54.06,0.823,1.9,5.45,2,0.281,6,3,4.3
2825,12,3056,47.87,0.797,0.7,4.85,2,0.27,6,3,4.4
2826,12,3056.5,49.34,0.763,2.3,4.85,2,0.258,6,3,4.1
2827,12,3057,59.88,0.721,3.2,7.2,2,0.247,8,3,3.9
2828,1,2917.5,63.5,0.705,4.916,12.174,1,1,3,0,3.162
2829,1,2918,80.875,0.709,7.514,13.286,1,0.95,3,0,2.932
2830,1,2918.5,87.813,0.7,7.785,13.212,1,0.9,3,0,2.953
2831,1,2919,86.75,0.685,7.547,13.547,1,0.85,3,0,3.42
2832,1,2919.5,79.438,0.669,5.912,12.252,1,0.8,3,0,3.324
2833,1,2920,77.5,0.658,4.537,11.332,1,0.75,2,0,3.324
2834,1,2920.5,72.75,0.658,3.974,11.114,1,0.7,2,0,3.127
2835,1,2921,76.563,0.671,4.98,14.746,1,0.65,2,0,2.818
2836,1,2921.5,79.625,0.686,4.552,18.202,1,0.6,2,0,2.684
2837,1,2922,74.25,0.687,3.621,17.961,1,0.55,1,0,2.557
2838,1,2922.5,71,0.679,1.003,14.769,1,0.5,1,0,2.787
2839,1,2923,67.438,0.66,0.746,11.998,1,0.45,1,0,2.795
2840,1,2923.5,70,0.643,1.838,10.809,1,0.4,1,0,2.635
2841,1,2924,66.438,0.644,2.744,11.025,1,0.35,1,0,2.621
2842,1,2924.5,67.25,0.652,2.922,11.776,1,0.3,1,0,2.59
2843,1,2925,71.563,0.661,3.286,12.485,1,0.25,1,0,2.9
2844,1,2925.5,70.125,0.68,5.487,13.312,1,0.2,1,0,3.063
2845,1,2926,69.25,0.734,4.784,13.527,1,0.1,3,0,3.01
2846,1,2926.5,65.625,0.77,1.439,10.182,1,0.05,3,0,3.277
2847,0,2927,53.125,0.826,1.122,4.835,2,1,8,0,4.008
2848,0,2927.5,40.25,0.873,-1.021,5.318,2,0.989,8,0,4.52
2849,0,2928,33.625,0.906,0.046,4.788,2,0.978,8,0,4.375
2850,0,2928.5,35.063,0.951,0.086,5.285,2,0.967,8,0,3.943
2851,0,2929,35.844,0.99,-0.207,5.676,2,0.957,8,0,3.58
2852,0,2929.5,39.594,1.003,-1.041,6.217,2,0.946,8,0,3.395
2853,0,2930,39.969,0.994,-1.57,6.599,2,0.935,6,0,3.467
2854,0,2930.5,40.688,0.984,-1.863,6.306,2,0.924,6,0,3.547
2855,0,2931,39.875,0.939,-1.698,5.214,2,0.913,6,0,3.799
2856,0,2931.5,46.813,0.857,-0.436,4.88,2,0.902,6,0,4.273
2857,0,2932,51.281,0.809,3.982,9.982,2,0.891,5,0,3.356
2858,0,2932.5,67.188,0.791,4.184,18.863,2,0.88,5,0,2.783
2859,0,2933,71.563,0.772,3.478,22.157,2,0.87,3,0,2.416
2860,0,2933.5,75.375,0.746,-0.136,20.595,2,0.859,3,0,2.496
2861,0,2934,75.813,0.733,1.94,19.935,2,0.848,4,0,2.969
2862,0,2934.5,79.375,0.73,2.966,20.96,2,0.837,3,0,2.967
2863,0,2935,79.438,0.734,1.488,19.02,2,0.826,3,0,3.406
2864,0,2935.5,64.438,0.762,-3.187,14.808,2,0.815,8,0,3.836
2865,0,2936,49.438,0.798,-2.171,11.595,2,0.804,8,0,4.863
2866,0,2936.5,41.031,0.817,0.590375,9.082,2,0.793,8,0,4.516
2867,0,2937,40.906,0.836,1.127,7.466,2,0.783,8,0,4.168
2868,0,2937.5,43.156,0.865,1.022,7.133,2,0.772,8,0,3.955
2869,0,2938,51.344,0.843,1.299,6.953,2,0.761,8,0,3.928
2870,0,2938.5,56.75,0.78,1.37,7.37,2,0.75,8,0,3.953
2871,0,2939,65.5,0.722,2.225,8.225,2,0.739,8,0,3.93
2872,0,2939.5,74.813,0.661,3.038,9.266,2,0.728,8,0,3.586
2873,0,2940,92.188,0.613,4.283,10.511,2,0.717,6,0,3.299
2874,0,2940.5,104.063,0.59,4.306,12.247,2,0.707,6,0,3.088
2875,0,2941,103.563,0.58,3.915,12.54,2,0.696,6,0,3.211
